Category,Product Name,Weight (kg),Fragility,Weight Category,Predicted Packaging Material,Protective Packaging Tip,Image Paths
Furniture,Storage box with handles,22.508837,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage crate with wheels,0.471800843,Moderately Fragile,Not Fragile,Composite foam panels,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage tower with drawers,32.3767608,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage locker with shelves,2.542088719,Moderately Fragile,Not Fragile,Corrugated plastic sheets,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage caddy with handle,28.57484752,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage cart with drawers,35.82778189,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,Storage organizer with bins,29.21503238,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage unit with baskets,7.97319794,Moderately Fragile,Moderately Fragile,Composite foam panels,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage system with doors,26.84788054,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage solution with shelves,46.00152865,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage furniture with doors,23.99618083,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage bed with headboard,16.72137603,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,Storage sofa with storage,24.22360415,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage table with drawers,14.51426749,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage desk with shelves,32.33209464,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage chair with storage,13.10206368,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Storage bench seat with back,31.2406204,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage ottoman bench with storage,5.248055417,Moderately Fragile,Moderately Fragile,Corrugated plastic sheets,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage chest trunk with drawers,41.51775941,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage cabinet shelf with glass doors,20.72594187,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage drawer organizer with compartments,42.30070601,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,Storage bin container with dividers,22.19348014,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage box with lock,7.904336404,Moderately Fragile,Moderately Fragile,Composite foam panels,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage crate with lid,14.56073027,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage tower with doors,16.78642652,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage locker with lock,6.632472371,Moderately Fragile,Moderately Fragile,Corrugated mailers,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage caddy with lid,20.45418858,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage cart with shelves,37.76314282,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage organizer with doors,42.15749943,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,Storage unit with drawers,26.45380943,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage system with bins,10.77266769,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Storage solution with hooks,16.40801712,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Storage furniture with wheels,25.04524113,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage bed with storage drawers,38.13898395,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage sofa with storage chaise,11.33483247,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage table with shelves,41.92138168,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage desk with drawers and shelves,15.73863798,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage chair with arms,25.10357161,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage bench seat with storage baskets,42.98287619,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage ottoman bench with tray and storage,6.193025921,Moderately Fragile,Moderately Fragile,Composite foam panels,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage chest trunk with drawers and lock,19.79622416,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage cabinet shelf with doors and shelves,18.28502583,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage drawer organizer with dividers and compartments,28.71808044,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage bin container with lid and dividers,5.076405956,Moderately Fragile,Moderately Fragile,Paper cushioning,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage box with handles and lock,6.396623529,Moderately Fragile,Moderately Fragile,Composite foam panels,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage crate with wheels and handles,27.99142121,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,Storage tower with drawers and doors,39.76711271,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage locker with shelves and lock,17.14407969,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Storage caddy with handle and lid,20.70842061,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage cart with drawers and wheels,36.59789925,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage organizer with bins and drawers,39.51696478,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage unit with baskets and doors,4.211052152,Moderately Fragile,Not Fragile,Molded fiber packaging,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Storage system with shelves and doors,20.55005198,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage solution with baskets and shelves,45.93430324,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage furniture with doors and shelves,22.16100355,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage bed with headboard and drawers,19.14199076,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage sofa with storage and chaise,39.73699904,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Storage table with drawers and shelves,44.9745529,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,Storage desk with shelves and drawers,47.23052097,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage chair with storage and arms,13.34726275,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage bench seat with back and storage,23.6955926,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Storage ottoman bench with storage and tray,1.662927276,Moderately Fragile,Not Fragile,Corrugated mailers,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage chest trunk with drawers and lock,27.64071013,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage cabinet shelf with glass doors and shelves,38.3239281,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage drawer organizer with compartments and dividers,43.58290581,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage bin container with dividers and lid,6.337618725,Moderately Fragile,Moderately Fragile,Corrugated plastic sheets,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,Storage box with lock and handles,40.66101222,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage crate with lid and wheels,21.15227331,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,Storage tower with doors and drawers,26.62619941,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage locker with lock and shelves,21.62330594,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage caddy with lid and handle,30.80216501,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage cart with shelves and drawers,44.12054676,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage organizer with doors and bins,23.391542,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage unit with drawers and baskets,15.93890764,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,Storage system with bins and shelves,47.13600793,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,Storage solution with hooks and shelves,0.146608119,Moderately Fragile,Not Fragile,Foam sheets,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,Storage furniture with wheels and doors,44.71972393,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,Storage bed with storage drawers and headboard,29.03748218,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage sofa with storage chaise and pillows,18.12836988,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage table with shelves and drawers,13.86572431,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,Storage desk with drawers and shelves,20.04070177,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,Storage chair with arms and storage,19.06886116,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage bench seat with storage baskets and back,29.51583405,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,Storage ottoman bench with tray and storage,18.11962727,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,"Storage chest trunk with drawers, lock, and wheels",9.078686557,Moderately Fragile,Moderately Fragile,Foam sheets,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,"Storage cabinet shelf with doors, shelves, and drawers",0.760350027,Moderately Fragile,Not Fragile,Foam sheets,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
